episode,step,robot_x,robot_y,battery,nearest_waste_x,nearest_waste_y,distance,progress,action,reward,done,description
9,78,66,50,61.5,64,39,11.180339887498949,30.0,0,-0.5,False,"Episode 9 langkah 78: Robot di (66,50), baterai 61.5%, sampah terdekat di (64,39) jarak 11.18, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,79,66,49,61.0,64,39,10.198039027185569,30.0,0,-0.5,False,"Episode 9 langkah 79: Robot di (66,49), baterai 61.0%, sampah terdekat di (64,39) jarak 10.20, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,80,66,48,60.5,64,39,9.219544457292887,30.0,0,-0.5,False,"Episode 9 langkah 80: Robot di (66,48), baterai 60.5%, sampah terdekat di (64,39) jarak 9.22, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,81,66,47,60.0,64,39,8.246211251235321,30.0,0,-0.5,False,"Episode 9 langkah 81: Robot di (66,47), baterai 60.0%, sampah terdekat di (64,39) jarak 8.25, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,82,66,46,59.5,64,39,7.280109889280518,30.0,0,-0.5,False,"Episode 9 langkah 82: Robot di (66,46), baterai 59.5%, sampah terdekat di (64,39) jarak 7.28, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,83,66,45,59.0,64,39,6.324555320336759,30.0,0,-0.5,False,"Episode 9 langkah 83: Robot di (66,45), baterai 59.0%, sampah terdekat di (64,39) jarak 6.32, progress 30.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,84,66,44,58.5,64,39,5.385164807134504,30.0,0,1.5,False,"Episode 9 langkah 84: Robot di (66,44), baterai 58.5%, sampah terdekat di (64,39) jarak 5.39, progress 30.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,85,66,43,58.0,64,39,4.47213595499958,30.0,0,1.5,False,"Episode 9 langkah 85: Robot di (66,43), baterai 58.0%, sampah terdekat di (64,39) jarak 4.47, progress 30.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,86,66,42,57.5,64,39,3.605551275463989,30.0,0,1.5,False,"Episode 9 langkah 86: Robot di (66,42), baterai 57.5%, sampah terdekat di (64,39) jarak 3.61, progress 30.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,87,66,41,57.0,64,39,2.8284271247461903,30.0,0,1.5,False,"Episode 9 langkah 87: Robot di (66,41), baterai 57.0%, sampah terdekat di (64,39) jarak 2.83, progress 30.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,88,66,40,56.5,64,39,2.23606797749979,30.0,3,1.5,False,"Episode 9 langkah 88: Robot di (66,40), baterai 56.5%, sampah terdekat di (64,39) jarak 2.24, progress 30.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
9,89,65,40,56.0,64,39,1.4142135623730951,30.0,4,9.5,False,"Episode 9 langkah 89: Robot di (65,40), baterai 56.0%, sampah terdekat di (64,39) jarak 1.41, progress 30.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
9,90,65,40,55.5,59,6,34.52535300326414,40.0,0,-0.5,False,"Episode 9 langkah 90: Robot di (65,40), baterai 55.5%, sampah terdekat di (59,6) jarak 34.53, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,91,65,39,55.0,59,6,33.54101966249684,40.0,0,-0.5,False,"Episode 9 langkah 91: Robot di (65,39), baterai 55.0%, sampah terdekat di (59,6) jarak 33.54, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,92,65,38,54.5,59,6,32.55764119219941,40.0,0,-0.5,False,"Episode 9 langkah 92: Robot di (65,38), baterai 54.5%, sampah terdekat di (59,6) jarak 32.56, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,93,65,37,54.0,59,6,31.575306807693888,40.0,0,-0.5,False,"Episode 9 langkah 93: Robot di (65,37), baterai 54.0%, sampah terdekat di (59,6) jarak 31.58, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,94,65,36,53.5,59,6,30.59411708155671,40.0,0,-0.5,False,"Episode 9 langkah 94: Robot di (65,36), baterai 53.5%, sampah terdekat di (59,6) jarak 30.59, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,95,65,35,53.0,59,6,29.614185789921695,40.0,0,-0.5,False,"Episode 9 langkah 95: Robot di (65,35), baterai 53.0%, sampah terdekat di (59,6) jarak 29.61, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,96,65,34,52.5,59,6,28.635642126552707,40.0,0,-0.5,False,"Episode 9 langkah 96: Robot di (65,34), baterai 52.5%, sampah terdekat di (59,6) jarak 28.64, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,97,65,33,52.0,59,6,27.65863337187866,40.0,0,-0.5,False,"Episode 9 langkah 97: Robot di (65,33), baterai 52.0%, sampah terdekat di (59,6) jarak 27.66, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,98,65,32,51.5,59,6,26.68332812825267,40.0,0,-0.5,False,"Episode 9 langkah 98: Robot di (65,32), baterai 51.5%, sampah terdekat di (59,6) jarak 26.68, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,99,65,31,51.0,59,6,25.709920264364882,40.0,0,-0.5,False,"Episode 9 langkah 99: Robot di (65,31), baterai 51.0%, sampah terdekat di (59,6) jarak 25.71, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,100,65,30,50.5,59,6,24.73863375370596,40.0,0,-0.5,False,"Episode 9 langkah 100: Robot di (65,30), baterai 50.5%, sampah terdekat di (59,6) jarak 24.74, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,101,65,29,50.0,59,6,23.769728648009426,40.0,0,-0.5,False,"Episode 9 langkah 101: Robot di (65,29), baterai 50.0%, sampah terdekat di (59,6) jarak 23.77, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,102,65,28,49.5,59,6,22.80350850198276,40.0,0,-0.5,False,"Episode 9 langkah 102: Robot di (65,28), baterai 49.5%, sampah terdekat di (59,6) jarak 22.80, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,103,65,27,49.0,59,6,21.840329667841555,40.0,0,-0.5,False,"Episode 9 langkah 103: Robot di (65,27), baterai 49.0%, sampah terdekat di (59,6) jarak 21.84, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,104,65,26,48.5,59,6,20.8806130178211,40.0,0,-0.5,False,"Episode 9 langkah 104: Robot di (65,26), baterai 48.5%, sampah terdekat di (59,6) jarak 20.88, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,105,65,25,48.0,59,6,19.924858845171276,40.0,0,-0.5,False,"Episode 9 langkah 105: Robot di (65,25), baterai 48.0%, sampah terdekat di (59,6) jarak 19.92, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,106,65,24,47.5,59,6,18.973665961010276,40.0,0,-0.5,False,"Episode 9 langkah 106: Robot di (65,24), baterai 47.5%, sampah terdekat di (59,6) jarak 18.97, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,107,65,23,47.0,59,6,18.027756377319946,40.0,0,-0.5,False,"Episode 9 langkah 107: Robot di (65,23), baterai 47.0%, sampah terdekat di (59,6) jarak 18.03, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,108,65,22,46.5,59,6,17.08800749063506,40.0,0,-0.5,False,"Episode 9 langkah 108: Robot di (65,22), baterai 46.5%, sampah terdekat di (59,6) jarak 17.09, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,109,65,21,46.0,59,6,16.15549442140351,40.0,0,-0.5,False,"Episode 9 langkah 109: Robot di (65,21), baterai 46.0%, sampah terdekat di (59,6) jarak 16.16, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,110,65,20,45.5,59,6,15.231546211727817,40.0,0,-0.5,False,"Episode 9 langkah 110: Robot di (65,20), baterai 45.5%, sampah terdekat di (59,6) jarak 15.23, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,111,65,19,45.0,59,6,14.317821063276353,40.0,0,-0.5,False,"Episode 9 langkah 111: Robot di (65,19), baterai 45.0%, sampah terdekat di (59,6) jarak 14.32, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,112,65,18,44.5,59,6,13.416407864998739,40.0,0,-0.5,False,"Episode 9 langkah 112: Robot di (65,18), baterai 44.5%, sampah terdekat di (59,6) jarak 13.42, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,113,65,17,44.0,59,6,12.529964086141668,40.0,0,-0.5,False,"Episode 9 langkah 113: Robot di (65,17), baterai 44.0%, sampah terdekat di (59,6) jarak 12.53, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,114,65,16,43.5,59,6,11.661903789690601,40.0,0,-0.5,False,"Episode 9 langkah 114: Robot di (65,16), baterai 43.5%, sampah terdekat di (59,6) jarak 11.66, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,115,65,15,43.0,59,6,10.816653826391969,40.0,0,-0.5,False,"Episode 9 langkah 115: Robot di (65,15), baterai 43.0%, sampah terdekat di (59,6) jarak 10.82, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,116,65,14,42.5,59,6,10.0,40.0,0,-0.5,False,"Episode 9 langkah 116: Robot di (65,14), baterai 42.5%, sampah terdekat di (59,6) jarak 10.00, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,117,65,13,42.0,59,6,9.219544457292887,40.0,0,-0.5,False,"Episode 9 langkah 117: Robot di (65,13), baterai 42.0%, sampah terdekat di (59,6) jarak 9.22, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,118,65,12,41.5,59,6,8.48528137423857,40.0,0,-0.5,False,"Episode 9 langkah 118: Robot di (65,12), baterai 41.5%, sampah terdekat di (59,6) jarak 8.49, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,119,65,11,41.0,59,6,7.810249675906654,40.0,3,-0.5,False,"Episode 9 langkah 119: Robot di (65,11), baterai 41.0%, sampah terdekat di (59,6) jarak 7.81, progress 40.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,120,64,11,40.5,59,6,7.0710678118654755,40.0,0,-0.5,False,"Episode 9 langkah 120: Robot di (64,11), baterai 40.5%, sampah terdekat di (59,6) jarak 7.07, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,121,64,10,40.0,59,6,6.4031242374328485,40.0,3,-0.5,False,"Episode 9 langkah 121: Robot di (64,10), baterai 40.0%, sampah terdekat di (59,6) jarak 6.40, progress 40.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,122,63,10,39.5,59,6,5.656854249492381,40.0,0,-0.5,False,"Episode 9 langkah 122: Robot di (63,10), baterai 39.5%, sampah terdekat di (59,6) jarak 5.66, progress 40.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
9,123,63,9,39.0,59,6,5.0,40.0,3,1.5,False,"Episode 9 langkah 123: Robot di (63,9), baterai 39.0%, sampah terdekat di (59,6) jarak 5.00, progress 40.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
9,124,62,9,38.5,59,6,4.242640687119285,40.0,0,1.5,False,"Episode 9 langkah 124: Robot di (62,9), baterai 38.5%, sampah terdekat di (59,6) jarak 4.24, progress 40.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,125,62,8,38.0,59,6,3.605551275463989,40.0,3,1.5,False,"Episode 9 langkah 125: Robot di (62,8), baterai 38.0%, sampah terdekat di (59,6) jarak 3.61, progress 40.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
9,126,61,8,37.5,59,6,2.8284271247461903,40.0,0,1.5,False,"Episode 9 langkah 126: Robot di (61,8), baterai 37.5%, sampah terdekat di (59,6) jarak 2.83, progress 40.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
9,127,61,7,37.0,59,6,2.23606797749979,40.0,3,1.5,False,"Episode 9 langkah 127: Robot di (61,7), baterai 37.0%, sampah terdekat di (59,6) jarak 2.24, progress 40.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
9,128,60,7,36.5,59,6,1.4142135623730951,40.0,4,9.5,False,"Episode 9 langkah 128: Robot di (60,7), baterai 36.5%, sampah terdekat di (59,6) jarak 1.41, progress 40.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
9,129,60,7,36.0,91,17,32.57299494980466,50.0,2,-0.5,False,"Episode 9 langkah 129: Robot di (60,7), baterai 36.0%, sampah terdekat di (91,17) jarak 32.57, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,130,61,7,35.5,91,17,31.622776601683793,50.0,2,-0.5,False,"Episode 9 langkah 130: Robot di (61,7), baterai 35.5%, sampah terdekat di (91,17) jarak 31.62, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,131,62,7,35.0,91,17,30.675723300355934,50.0,2,-0.5,False,"Episode 9 langkah 131: Robot di (62,7), baterai 35.0%, sampah terdekat di (91,17) jarak 30.68, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,132,63,7,34.5,91,17,29.732137494637012,50.0,2,-0.5,False,"Episode 9 langkah 132: Robot di (63,7), baterai 34.5%, sampah terdekat di (91,17) jarak 29.73, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,133,64,7,34.0,91,17,28.792360097775937,50.0,2,-0.5,False,"Episode 9 langkah 133: Robot di (64,7), baterai 34.0%, sampah terdekat di (91,17) jarak 28.79, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,134,65,7,33.5,91,17,27.85677655436824,50.0,2,-0.5,False,"Episode 9 langkah 134: Robot di (65,7), baterai 33.5%, sampah terdekat di (91,17) jarak 27.86, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,135,66,7,33.0,91,17,26.92582403567252,50.0,2,-0.5,False,"Episode 9 langkah 135: Robot di (66,7), baterai 33.0%, sampah terdekat di (91,17) jarak 26.93, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,136,67,7,32.5,91,17,26.0,50.0,2,-0.5,False,"Episode 9 langkah 136: Robot di (67,7), baterai 32.5%, sampah terdekat di (91,17) jarak 26.00, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,137,68,7,32.0,91,17,25.079872407968907,50.0,2,-0.5,False,"Episode 9 langkah 137: Robot di (68,7), baterai 32.0%, sampah terdekat di (91,17) jarak 25.08, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,138,69,7,31.5,91,17,24.166091947189145,50.0,2,-0.5,False,"Episode 9 langkah 138: Robot di (69,7), baterai 31.5%, sampah terdekat di (91,17) jarak 24.17, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,139,70,7,31.0,91,17,23.259406699226016,50.0,2,-0.5,False,"Episode 9 langkah 139: Robot di (70,7), baterai 31.0%, sampah terdekat di (91,17) jarak 23.26, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,140,71,7,30.5,91,17,22.360679774997898,50.0,2,-0.5,False,"Episode 9 langkah 140: Robot di (71,7), baterai 30.5%, sampah terdekat di (91,17) jarak 22.36, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,141,72,7,30.0,91,17,21.470910553583888,50.0,2,-0.5,False,"Episode 9 langkah 141: Robot di (72,7), baterai 30.0%, sampah terdekat di (91,17) jarak 21.47, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,142,73,7,29.5,91,17,20.591260281974,50.0,2,-0.5,False,"Episode 9 langkah 142: Robot di (73,7), baterai 29.5%, sampah terdekat di (91,17) jarak 20.59, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,143,74,7,29.0,91,17,19.72308292331602,50.0,2,-0.5,False,"Episode 9 langkah 143: Robot di (74,7), baterai 29.0%, sampah terdekat di (91,17) jarak 19.72, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,144,75,7,28.5,91,17,18.867962264113206,50.0,2,-0.5,False,"Episode 9 langkah 144: Robot di (75,7), baterai 28.5%, sampah terdekat di (91,17) jarak 18.87, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,145,76,7,28.0,91,17,18.027756377319946,50.0,2,-0.5,False,"Episode 9 langkah 145: Robot di (76,7), baterai 28.0%, sampah terdekat di (91,17) jarak 18.03, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,146,77,7,27.5,91,17,17.204650534085253,50.0,2,-0.5,False,"Episode 9 langkah 146: Robot di (77,7), baterai 27.5%, sampah terdekat di (91,17) jarak 17.20, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,147,78,7,27.0,91,17,16.401219466856727,50.0,2,-0.5,False,"Episode 9 langkah 147: Robot di (78,7), baterai 27.0%, sampah terdekat di (91,17) jarak 16.40, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,148,79,7,26.5,91,17,15.620499351813308,50.0,2,-0.5,False,"Episode 9 langkah 148: Robot di (79,7), baterai 26.5%, sampah terdekat di (91,17) jarak 15.62, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,149,80,7,26.0,91,17,14.866068747318506,50.0,2,-0.5,False,"Episode 9 langkah 149: Robot di (80,7), baterai 26.0%, sampah terdekat di (91,17) jarak 14.87, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,150,81,7,25.5,91,17,14.142135623730951,50.0,1,-0.5,False,"Episode 9 langkah 150: Robot di (81,7), baterai 25.5%, sampah terdekat di (91,17) jarak 14.14, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,151,81,8,25.0,91,17,13.45362404707371,50.0,2,-0.5,False,"Episode 9 langkah 151: Robot di (81,8), baterai 25.0%, sampah terdekat di (91,17) jarak 13.45, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,152,82,8,24.5,91,17,12.727922061357855,50.0,1,-0.5,False,"Episode 9 langkah 152: Robot di (82,8), baterai 24.5%, sampah terdekat di (91,17) jarak 12.73, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,153,82,9,24.0,91,17,12.041594578792296,50.0,2,-0.5,False,"Episode 9 langkah 153: Robot di (82,9), baterai 24.0%, sampah terdekat di (91,17) jarak 12.04, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,154,83,9,23.5,91,17,11.313708498984761,50.0,1,-0.5,False,"Episode 9 langkah 154: Robot di (83,9), baterai 23.5%, sampah terdekat di (91,17) jarak 11.31, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,155,83,10,23.0,91,17,10.63014581273465,50.0,2,-0.5,False,"Episode 9 langkah 155: Robot di (83,10), baterai 23.0%, sampah terdekat di (91,17) jarak 10.63, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,156,84,10,22.5,91,17,9.899494936611665,50.0,1,-0.5,False,"Episode 9 langkah 156: Robot di (84,10), baterai 22.5%, sampah terdekat di (91,17) jarak 9.90, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,157,84,11,22.0,91,17,9.219544457292887,50.0,2,-0.5,False,"Episode 9 langkah 157: Robot di (84,11), baterai 22.0%, sampah terdekat di (91,17) jarak 9.22, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,158,85,11,21.5,91,17,8.48528137423857,50.0,1,-0.5,False,"Episode 9 langkah 158: Robot di (85,11), baterai 21.5%, sampah terdekat di (91,17) jarak 8.49, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,159,85,12,21.0,91,17,7.810249675906654,50.0,2,-0.5,False,"Episode 9 langkah 159: Robot di (85,12), baterai 21.0%, sampah terdekat di (91,17) jarak 7.81, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,160,86,12,20.5,91,17,7.0710678118654755,50.0,1,-0.5,False,"Episode 9 langkah 160: Robot di (86,12), baterai 20.5%, sampah terdekat di (91,17) jarak 7.07, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,161,86,13,20.0,91,17,6.4031242374328485,50.0,2,-0.5,False,"Episode 9 langkah 161: Robot di (86,13), baterai 20.0%, sampah terdekat di (91,17) jarak 6.40, progress 50.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
9,162,87,13,19.5,91,17,5.656854249492381,50.0,1,-0.5,False,"Episode 9 langkah 162: Robot di (87,13), baterai 19.5%, sampah terdekat di (91,17) jarak 5.66, progress 50.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
9,163,87,14,19.0,91,17,5.0,50.0,2,1.5,False,"Episode 9 langkah 163: Robot di (87,14), baterai 19.0%, sampah terdekat di (91,17) jarak 5.00, progress 50.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,164,88,14,18.5,91,17,4.242640687119285,50.0,1,1.5,False,"Episode 9 langkah 164: Robot di (88,14), baterai 18.5%, sampah terdekat di (91,17) jarak 4.24, progress 50.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
9,165,88,15,18.0,91,17,3.605551275463989,50.0,2,1.5,False,"Episode 9 langkah 165: Robot di (88,15), baterai 18.0%, sampah terdekat di (91,17) jarak 3.61, progress 50.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,166,89,15,17.5,91,17,2.8284271247461903,50.0,1,1.5,False,"Episode 9 langkah 166: Robot di (89,15), baterai 17.5%, sampah terdekat di (91,17) jarak 2.83, progress 50.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
9,167,89,16,17.0,91,17,2.23606797749979,50.0,2,1.5,False,"Episode 9 langkah 167: Robot di (89,16), baterai 17.0%, sampah terdekat di (91,17) jarak 2.24, progress 50.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,168,90,16,16.5,91,17,1.4142135623730951,50.0,4,11.5,False,"Episode 9 langkah 168: Robot di (90,16), baterai 16.5%, sampah terdekat di (91,17) jarak 1.41, progress 50.0%. Aksi: Kumpulkan, reward: 11.50, selesai: Tidak."
9,169,90,16,16.0,94,17,4.123105625617661,60.0,2,1.5,False,"Episode 9 langkah 169: Robot di (90,16), baterai 16.0%, sampah terdekat di (94,17) jarak 4.12, progress 60.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,170,91,16,15.5,94,17,3.1622776601683795,60.0,2,1.5,False,"Episode 9 langkah 170: Robot di (91,16), baterai 15.5%, sampah terdekat di (94,17) jarak 3.16, progress 60.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,171,92,16,15.0,94,17,2.23606797749979,60.0,2,1.5,False,"Episode 9 langkah 171: Robot di (92,16), baterai 15.0%, sampah terdekat di (94,17) jarak 2.24, progress 60.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
9,172,93,16,14.5,94,17,1.4142135623730951,60.0,4,9.5,False,"Episode 9 langkah 172: Robot di (93,16), baterai 14.5%, sampah terdekat di (94,17) jarak 1.41, progress 60.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
9,173,93,16,14.0,27,8,66.48308055437865,70.0,3,-0.5,False,"Episode 9 langkah 173: Robot di (93,16), baterai 14.0%, sampah terdekat di (27,8) jarak 66.48, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,174,92,16,13.5,27,8,65.49045732013177,70.0,3,-0.5,False,"Episode 9 langkah 174: Robot di (92,16), baterai 13.5%, sampah terdekat di (27,8) jarak 65.49, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,175,91,16,13.0,27,8,64.4980619863884,70.0,3,-0.5,False,"Episode 9 langkah 175: Robot di (91,16), baterai 13.0%, sampah terdekat di (27,8) jarak 64.50, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,176,90,16,12.5,27,8,63.50590523722971,70.0,3,-0.5,False,"Episode 9 langkah 176: Robot di (90,16), baterai 12.5%, sampah terdekat di (27,8) jarak 63.51, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,177,89,16,12.0,27,8,62.51399843235114,70.0,3,-0.5,False,"Episode 9 langkah 177: Robot di (89,16), baterai 12.0%, sampah terdekat di (27,8) jarak 62.51, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,178,88,16,11.5,27,8,61.5223536610881,70.0,3,-0.5,False,"Episode 9 langkah 178: Robot di (88,16), baterai 11.5%, sampah terdekat di (27,8) jarak 61.52, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,179,87,16,11.0,27,8,60.530983801686226,70.0,3,-0.5,False,"Episode 9 langkah 179: Robot di (87,16), baterai 11.0%, sampah terdekat di (27,8) jarak 60.53, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,180,86,16,10.5,27,8,59.53990258641679,70.0,3,-0.5,False,"Episode 9 langkah 180: Robot di (86,16), baterai 10.5%, sampah terdekat di (27,8) jarak 59.54, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,181,85,16,10.0,27,8,58.54912467321779,70.0,3,-0.5,False,"Episode 9 langkah 181: Robot di (85,16), baterai 10.0%, sampah terdekat di (27,8) jarak 58.55, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,182,84,16,9.5,27,8,57.55866572463264,70.0,3,-0.5,False,"Episode 9 langkah 182: Robot di (84,16), baterai 9.5%, sampah terdekat di (27,8) jarak 57.56, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,183,83,16,9.0,27,8,56.568542494923804,70.0,3,-0.5,False,"Episode 9 langkah 183: Robot di (83,16), baterai 9.0%, sampah terdekat di (27,8) jarak 56.57, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,184,82,16,8.5,27,8,55.57877292636101,70.0,3,-0.5,False,"Episode 9 langkah 184: Robot di (82,16), baterai 8.5%, sampah terdekat di (27,8) jarak 55.58, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,185,81,16,8.0,27,8,54.589376255824725,70.0,3,-0.5,False,"Episode 9 langkah 185: Robot di (81,16), baterai 8.0%, sampah terdekat di (27,8) jarak 54.59, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,186,80,16,7.5,27,8,53.600373133029585,70.0,3,-0.5,False,"Episode 9 langkah 186: Robot di (80,16), baterai 7.5%, sampah terdekat di (27,8) jarak 53.60, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,187,79,16,7.0,27,8,52.61178575186362,70.0,3,-0.5,False,"Episode 9 langkah 187: Robot di (79,16), baterai 7.0%, sampah terdekat di (27,8) jarak 52.61, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,188,78,16,6.5,27,8,51.62363799656123,70.0,3,-0.5,False,"Episode 9 langkah 188: Robot di (78,16), baterai 6.5%, sampah terdekat di (27,8) jarak 51.62, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
9,189,77,16,6.0,27,8,50.635955604688654,70.0,3,-0.5,False,"Episode 9 langkah 189: Robot di (77,16), baterai 6.0%, sampah terdekat di (27,8) jarak 50.64, progress 70.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
